tweets_per_day,follower_following_ratio,account_age_days,has_profile_pic,bio_length,is_bot
21.862089829987966,0.13557804848960342,1170,0,119,0
22.52275403546296,0.11475230533151005,1501,1,27,0
34.17203845122358,0.13736277372156896,2082,1,50,0
10.829162862107252,0.17155281799842537,670,1,128,0
40.13589982240954,0.02663250588558986,381,1,50,1
51.918517454652104,0.0336754253977849,1323,1,126,0
5.99837788887562,0.2680939889172347,450,1,154,0
41.25087095914445,0.21769556615451885,2723,1,80,0
21.632220636161684,0.19084267496552224,122,1,66,1
13.950688332959329,0.6361174328143994,2273,1,130,0
20.15956785627059,0.25821789821345476,507,1,79,0
31.809915269148178,0.1107266417615827,1517,1,60,0
35.16696518241209,0.32503082035398057,1398,1,23,0
4.673273742869955,0.19577349749133294,2983,0,4,0
29.630955146121273,0.28964921323950893,497,1,8,0
8.664795508800188,0.1982399181316742,2666,1,45,0
27.400637836269738,0.13869703958269827,2157,1,137,0
17.6330006747392,0.2596302235892609,2136,1,154,0
7.974689867921442,0.11632905807524317,174,1,148,0
30.734412371056624,0.16667070000266465,351,1,76,0
39.44196245729483,0.17560498646222206,1118,1,77,0
39.88136391284795,0.22254256576765097,1511,1,150,0
14.068905672642183,0.08515739418610807,2464,1,46,0
10.837218408234035,0.24297575918519573,654,1,47,0
66.17247434923401,0.3707201355764792,291,0,62,1
23.45580529466483,0.18043709204915098,1292,1,15,0
24.746018598581777,0.16456492368060752,1254,0,111,0
55.30913750751429,0.09115758945467775,1323,1,42,0
23.030877336998252,0.038893508387375215,1189,1,135,0
17.977208950077397,0.48766341683836556,1004,0,114,0
45.14830646078501,0.11581372947893465,1151,1,74,0
14.41979140384065,0.19986626804884405,1337,1,4,0
12.711023733098338,0.21772270498786775,196,1,112,0
13.682407611234954,0.11822334909982724,2252,0,134,0
29.57109867809528,0.3254235756205325,2724,1,85,0
5.633424639652189,0.36866799509593756,691,1,135,0
31.586947930708632,0.27647640976577736,1698,1,126,0
12.162004231874658,0.25377056938805087,727,1,21,0
33.09736247862035,0.07791734180944013,2476,1,74,0
33.86405214787446,0.19688144685248563,1567,1,144,0
71.50496372550717,0.32049944170243727,2905,1,46,0
13.832233168833525,0.22299422389232607,2887,1,143,0
20.265963967252596,0.230273687019522,2255,1,140,0
8.347317066291344,0.30846975361908907,1234,0,3,0
23.76561060262442,0.11774789329226842,1682,1,126,0
16.438488583983514,0.3466043419307924,1545,0,99,0
31.114955753266837,0.5218374784135965,219,1,61,0
32.73348538871111,0.07490533041731416,891,1,134,0
55.88032692088996,0.0913226901394476,1053,1,117,0
25.50967331665122,0.12230884273192745,219,0,49,0
18.05380491900799,0.1541765497758261,1380,1,112,0
47.111961547603585,0.16558517956284327,401,1,141,0
5.939808869669577,0.32820136139092726,35,1,135,0
42.27622025014229,0.0733973417162404,1104,1,95,0
25.90824738671918,0.05100401602294962,1917,0,1,0
9.235624211773061,0.174529606280275,2054,1,80,0
16.108179377128838,0.34600062904350887,2926,1,51,0
14.727112875600286,0.46675314052552114,1765,1,54,0
15.460247459259682,0.185706726976586,2146,1,26,0
15.326922603488288,0.07651923117602122,1101,1,154,0
18.33981568683966,0.192592280859962,596,1,139,0
20.70945126290994,0.2578105267763267,1399,1,159,0
9.16052187564057,0.26602168834495643,521,1,79,0
15.222511285632919,0.3455037078258978,255,1,124,0
24.667273288006697,0.4354749268097851,1551,1,124,0
10.900814165389187,0.07543731433987015,848,1,88,0
18.639977963271996,0.16320583033932048,2707,0,142,0
15.100128382794498,0.31419371473729296,1256,1,131,0
5.713015294880681,0.15050998336906704,141,1,145,0
33.1547827779013,0.06257873556036588,1267,1,28,0
4.016787521481402,0.1407691161050094,2575,1,43,0
49.84399275435365,0.1931657860138578,2520,1,37,0
3.5663841208282743,0.036230681161467014,712,1,124,0
41.58446010014607,0.40923387057237653,2215,1,157,0
41.93059813566688,0.32863047104989745,923,0,120,1
23.33261033274104,0.04867856038427849,654,1,18,1
17.50494049649059,0.12500019776314125,798,0,36,1
18.97076698523606,0.03693561159672553,2999,1,75,0
27.442565337818294,0.3452716315530532,2258,1,13,0
7.454719716137456,0.48981585446165204,1138,1,95,0
18.855682335556537,0.19498662510270517,1570,1,68,0
36.598497762289306,0.08214211403797238,1163,1,142,1
14.144036576978776,0.03764733592169635,312,1,110,0
13.972901022263848,0.2363047346540347,1638,0,79,0
25.894601117126946,0.1397301211822002,1956,1,7,0
23.975483532677785,0.15754186822998925,1266,1,121,0
45.42748902620086,0.08744304572232606,72,1,69,0
28.985115483100138,0.29972096590674774,1285,0,68,0
25.167423605635708,0.2050204076187127,771,1,92,0
14.12366145125796,0.26048464271319904,12,1,17,0
47.45874901935122,0.22653190022915434,873,1,75,0
25.75713239512249,0.3333858476097547,1957,1,128,0
13.540221629419488,0.2215350883294779,1467,1,48,0
19.39068413678195,0.1357008761755093,1179,1,120,0
5.003617763741207,0.1643044688408738,1705,1,133,0
9.70646307697214,0.3186835861841277,1130,1,133,0
8.400870758033445,0.15135090619869146,1449,1,90,0
48.42764457803806,0.07356634389260168,2166,0,131,0
10.8873789141074,0.14205105392696907,642,0,124,0
35.346703708660016,0.2150058420631799,1223,0,114,1
34.57500896738702,0.18468006026635114,984,1,54,0
11.379181336477394,0.340268060153859,103,1,74,0
24.985960549044446,0.2492572344536794,98,1,44,1
5.059611566223889,0.23871188036545532,1671,1,129,0
22.719825530824032,0.21062847559682257,125,1,47,1
18.092817345234895,0.30692643208785103,2520,1,108,0
34.81353530762951,0.09746112374501723,1829,1,126,0
9.893939667925995,0.39711084637776817,1422,1,57,0
26.2986719396724,0.12337517042570896,2719,1,133,0
22.920991005749478,0.35516710242259947,2610,1,137,0
45.21785431360759,0.3343648815140398,1572,1,3,1
5.121099748284934,0.1594694872770141,1161,1,10,0
18.325498306176524,0.6236081575928635,1529,1,133,0
15.410755390096222,0.25726165595506467,665,1,38,0
13.527934243325316,0.201107922534649,2764,1,34,0
32.55152376288062,0.10256138631962589,2542,1,3,0
20.65235827141716,0.07004233078841547,2522,1,105,0
39.18229618715274,0.29898735332692494,1025,1,88,0
12.765898944408649,0.06170639706192698,2120,0,76,0
36.987860249835194,0.09728141125060966,1788,0,24,0
20.811011636448473,0.22927299911346719,616,0,81,0
19.707119575091173,0.0793409296347909,2271,1,79,0
52.62236861347351,0.6115551754202214,734,0,1,1
25.256780367098738,0.017421029776428665,499,1,154,1
55.28332734462435,0.1221979585263311,601,0,152,1
8.764091839439924,0.12504758715848782,2077,0,105,0
12.494174529273508,0.3151928022453364,2032,1,76,0
23.543868644029228,0.2643382560543606,1593,1,19,0
34.624038990507856,0.1661785344257742,2752,1,141,0
12.272507721299172,0.06909105164352246,2855,1,78,0
11.287632308205549,0.4882099077366491,559,1,142,0
23.756236996842077,0.1644256501550475,490,0,1,1
21.010887069797597,0.07702132577488272,428,1,100,0
51.981938986567926,0.152279966490659,1684,1,68,0
52.528901381563855,0.2026195731908984,2097,1,136,0
6.922999455642732,0.3216009850534317,559,1,148,0
7.333875485199113,0.4840292819069494,2760,1,114,0
30.122723793699798,0.09917195330706918,2113,1,121,0
16.540276736323662,0.5304845542945413,2282,1,84,0
14.159335411806566,0.2040981294747452,2024,1,86,0
32.66140255297475,0.37493979072971506,1464,1,16,0
29.75095591619086,0.5072668087337713,1467,1,34,0
58.70391968081858,0.24239143417246592,2519,0,118,0
10.014398130285523,0.21633565948480715,2178,1,37,0
29.867899441509216,0.2416530715515713,2212,1,154,0
60.376676690073324,0.054585745133273064,1538,1,60,0
36.94594275432679,0.3302105860985181,2401,1,134,0
4.731217698677014,0.44971377319412514,719,0,122,0
22.508960417286076,0.2614426996686261,455,1,87,1
25.059907193329725,0.21477638300209717,2729,1,89,0
15.868804839143973,0.21889480661762462,402,1,128,0
27.048434927359644,0.2727699235909085,1031,0,100,1
46.00504284218735,0.08956872098577202,1284,1,82,0
73.84909605099394,0.36076425992265193,2021,1,34,0
4.132353379428698,0.1258818028095772,796,1,143,0
20.160560191255236,0.42165836630513803,2734,1,71,0
12.890488223044489,0.4795803686047097,1265,1,109,0
14.704327660109069,0.04851954342426243,670,1,91,0
10.078759382061032,0.06185959888519561,1692,1,149,0
19.268380164455564,0.1660310806945176,1815,1,157,0
37.017140235628474,0.14533799628816907,2909,0,151,0
12.192750257214634,0.1201932210222838,1684,1,100,0
52.12793250075251,0.2602522950778022,2820,1,0,0
54.21276955052225,0.11724564186375558,2966,1,24,0
10.432258541291493,0.04085746495705065,2084,0,19,0
5.218274747421043,0.0576642344469063,2415,1,150,0
27.576913578356645,0.25337908690884897,2265,1,66,0
26.884579386792634,0.04915578079080254,1388,1,104,0
24.977299934954893,0.02739126328909915,1120,1,149,1
11.362470248634363,0.2529585199050543,1627,1,78,0
27.470775919779122,0.0269809017748491,781,1,5,0
32.0621079810829,0.2580657259454431,1937,1,140,0
16.17049472150214,0.09138872905933886,1856,1,15,0
41.65126744213037,0.12400908385362472,1334,1,50,0
14.16243987900942,0.1445729878343087,1944,1,81,0
19.48225956019154,0.017708743048210282,742,1,90,0
14.370994366932294,0.1882946277292835,2461,0,1,0
7.290975657412955,0.1267972874987475,252,1,138,0
15.222208404011027,0.3245316501884829,2004,1,140,0
9.591216049552584,0.15291102650514043,1233,0,154,0
45.103771976807536,0.08697337471891392,813,1,46,0
7.567956817441043,0.029415888427491092,2341,1,148,0
18.783956620568993,0.32714136218947365,460,0,43,0
60.83088313528626,0.13773084862093243,836,1,61,0
23.22547147647756,0.12962403355077254,1442,0,141,0
21.51955617058089,0.2607414825285945,91,1,144,0
14.346435414922096,0.4645457308878596,2807,1,22,0
12.08209095151378,0.1442027735218612,1061,1,61,0
22.426371545106672,0.16386006978788067,578,1,17,0
22.219278269484576,0.13651326524765228,2244,1,104,0
84.62766866263932,0.1987138741302519,2782,1,116,1
32.815689262023895,0.12136045432578474,917,1,15,0
39.54482887206697,0.07745616024107287,403,1,109,0
21.205736119819374,0.18610842892214713,452,0,75,0
4.213986979718547,0.22172630986438818,2949,1,150,0
53.98120964342341,0.040767804621958934,2605,1,9,0
16.218520505605248,0.18003023055570586,1916,1,13,0
18.211832094658586,0.0557818305077093,611,0,55,1
29.059886340961345,0.06165967907674435,2950,0,30,0
32.66564135867614,0.3864837937755637,539,1,153,1
13.442380931417144,0.07370047985952101,1384,1,51,0
21.581881519236145,0.12513243368852422,1361,1,37,0
27.48760903271979,0.12596234776831253,1440,0,53,0
30.558270229054905,0.17788805882951808,93,1,127,0
12.975095530976795,0.08851683034271325,2363,1,25,0
28.17500980266648,0.28838126762135274,1105,1,117,0
16.266481031207356,0.2176325644049469,1722,1,58,0
18.12360067358374,0.3431561402942027,2874,1,14,0
29.820544013905717,0.13033694381911842,42,0,150,0
31.921919170662285,0.33219602397049386,2276,1,27,0
23.412403425970602,0.09314008509748366,1063,1,138,0
25.931243469618078,0.035142681085711024,2913,1,138,0
9.606855930790385,0.10670777296362208,1265,1,133,0
33.611157290879916,0.29305498811183406,1135,1,94,0
16.784318114337225,0.30300163102171235,2862,1,137,0
27.077175660685437,0.1939463367118316,349,0,84,1
11.684105661126289,0.11261782066747537,1218,0,53,0
15.812879525249038,0.14220318892704228,2392,0,106,1
38.18799088193769,0.39586999401156153,2390,0,46,0
6.254930956582329,0.08509893964691845,145,1,91,0
35.77261340344927,0.0725529914326008,1572,1,124,0
17.064580630333296,0.06784053565778826,2406,1,102,0
36.572908481878336,0.3327057478083232,1537,1,79,1
16.772100225624268,0.4268466532443519,2132,1,14,0
11.65728093029307,0.17846021616215912,2051,1,156,0
46.031490933450556,0.5749127906107439,676,1,29,0
20.126565034806312,0.10721232196704268,1881,1,55,0
11.30506863363485,0.10841053803324499,612,1,87,1
18.28803084982009,0.13833345389360804,1362,1,108,0
26.8087413303165,0.11716591719805541,678,1,11,0
17.210304416579483,0.20795740450776387,127,0,74,0
13.678974539615075,0.12282560433650357,2766,0,80,0
75.12021889968575,0.299712945451214,518,1,65,0
34.420467892686474,0.14286000720966321,1420,1,121,0
5.604409918147862,0.21908024057285694,546,1,150,0
34.16646698214813,0.17203073237610017,1541,0,107,0
25.38093158724196,0.2247240780737133,1113,1,55,0
30.01191754112812,0.5384037660503426,2805,0,129,0
19.79313055221362,0.06737425768970069,1461,1,23,0
79.2153722236962,0.08799444312607042,2137,1,65,0
16.864328579424974,0.2763395188503694,2291,1,21,0
6.906201614530028,0.17429270948701328,268,1,126,0
22.518974484879315,0.2514956082660732,2302,1,72,0
41.61526799356976,0.03328366920095924,2929,1,129,0
25.94022916287587,0.14690126421066038,617,1,18,0
43.4479879986158,0.1283608896513364,1873,1,23,0
17.272486903946856,0.09883982842486182,950,1,130,0
15.791161457361296,0.060204766213941246,2604,0,36,0
40.91638274565003,0.2457551834852706,776,1,38,1
33.986281579528274,0.22609520355116142,1004,1,38,0
12.129187621603965,0.05175670152560603,2822,0,27,0
42.31068844828614,0.2919351783709914,1314,0,10,0
35.66056361381769,0.14271668511241492,1417,1,0,0
5.26152218495108,0.21431275823315626,1580,1,62,0
32.34131263712214,0.2506695669531935,2589,1,96,0
34.723719684371666,0.08056641811245262,92,1,42,0
20.09122940335179,0.06009983563538776,684,1,3,0
25.57100474801358,0.19801811227319407,1362,1,40,0
58.55550167686207,0.04333338314852847,2526,1,2,0
29.946900092336605,0.4461874120824568,2844,0,27,0
14.95145668616929,0.18633239343642524,773,0,54,1
50.50227988207265,0.3415765976116824,1498,1,16,1
9.637254655570619,0.2240718667784086,2036,1,3,0
17.644294373158328,0.210271967262816,810,1,28,0
22.550192853588044,0.15446416641319055,2878,1,144,0
23.306379147028025,0.13689092714595963,61,0,101,0
10.229508756151997,0.18493209156489565,1138,1,35,0
39.297735445847074,0.28330650549727693,2844,1,42,0
26.525495134873132,0.17550771482161714,494,1,56,0
2.1477414383538345,0.3468481655308091,566,1,41,0
9.946877907897896,0.12460336067692994,2381,1,36,0
8.757821637877925,0.200702822580001,2141,1,77,0
6.5337426253851305,0.18658902682919956,2224,1,117,0
42.75925936594686,0.06179402186384388,370,1,59,1
48.165058161448265,0.2932527261939273,2891,1,103,0
9.97390671380655,0.2482138856619621,1451,0,130,0
36.31415059495019,0.14297190301737206,2742,0,90,0
19.274007365098427,0.2659690269503697,1384,1,77,0
11.868721818556477,0.07438827134507281,1456,1,30,0
27.790994086549606,0.08475559447048846,2492,1,0,0
17.38757971300562,0.19623298601812406,2095,1,105,0
35.070975506093944,0.24839271846321326,1078,1,10,1
5.3483124677515335,0.09392009028454391,2950,0,159,0
30.80855341699181,0.06670273814089499,2754,1,147,0
18.377071610784338,0.18441288579598578,1911,0,41,0
61.33667528389151,0.07411915988436013,864,1,87,1
9.851363327896571,0.2797899788365167,2310,1,139,0
13.684845438522297,0.2699996494334107,1787,1,133,0
39.06607143010311,0.2604313141621218,96,1,98,0
35.63358420824434,0.2453900445261554,994,1,132,0
29.792067195534827,0.31819151751591995,1246,1,158,0
20.803400958600385,0.25834526741950803,2865,1,57,0
23.655754363447056,0.10576332825132559,1971,1,115,0
10.324109429724126,0.3837914811073122,1209,1,103,0
46.48912921297586,0.20227548186243835,1421,1,134,0
7.928334890229843,0.10468794322583785,1254,1,71,0
19.22971100374208,0.03128939543637613,860,1,13,0
39.15010310884492,0.1745520193698973,944,1,98,1
38.057553031471194,0.10550665868198071,2692,0,89,1
13.455739870496073,0.3587797692058255,1875,1,74,0
9.22905722682118,0.14567097315521008,1676,1,135,0
19.90360947021751,0.1934156338333332,1043,1,122,0
31.029804846789936,0.20728312622897171,2512,1,11,0
26.422438504622082,0.4759644087648641,1876,1,144,0
35.515945826670844,0.1475502340543775,1108,1,19,1
36.44492136845312,0.012596006678743521,1972,1,125,0
20.95954884244466,0.215649901110532,1385,1,107,0
98.47508534583531,0.07429846995303159,2154,1,34,1
8.79031052415263,0.1309436501750352,2284,0,150,0
31.062731307895053,0.07252726413374365,2890,1,44,0
21.160532055255068,0.1373477588670789,1602,1,4,0
30.17324615492437,0.20474333159671834,1593,1,4,0
9.30185600261511,0.3884522098819267,2312,1,1,0
5.125233788675865,0.32396576751375994,1726,1,70,0
20.09947526154089,0.02030078810755991,22,1,124,0
15.440113566056626,0.29201243250285286,2322,1,63,0
21.055489200343644,0.30802107154765784,1331,0,6,0
60.48019900393725,0.09088072381983076,825,1,125,0
21.208407270646404,0.14653611219458557,1264,1,105,0
15.287188267692722,0.026605074068371155,358,1,21,1
15.065947487258676,0.18492654911748713,2466,1,82,0
65.27854435747093,0.2155608645825558,371,1,42,0
21.76010914796628,0.18919012254191808,2257,1,45,0
53.278388730752646,0.48047204414251654,175,1,80,1
23.46785047216168,0.11559817007223043,272,0,17,1
32.88106042024809,0.19360036746276593,2332,1,1,0
20.278704349795944,0.1651241543562657,819,1,38,0
11.884704032442562,0.15650797062936705,1907,1,25,0
15.60129638835388,0.03961659512315364,1954,1,125,0
8.239736874036447,0.15015095628097835,1992,1,67,0
19.66664904787548,0.2838706301683513,1671,1,130,0
19.559367788744495,0.34155924814310745,1529,1,92,0
5.531783518345916,0.4676352695802074,2213,1,11,0
59.058825173205555,0.1846251706702703,915,0,62,0
32.20389181215693,0.12619459980807493,649,0,113,1
17.819125796685423,0.0319110862490822,1380,1,109,0
11.913800997779436,0.018240124602152446,67,0,2,1
8.786806674011139,0.271676617050041,2090,0,112,0
4.910968737303075,0.23311521426103562,585,1,15,0
21.43974008698688,0.22365885834529892,938,1,0,0
5.524813452988576,0.020983399316930888,1136,1,77,0
1.4448848611048335,0.09710050481650087,1845,1,65,0
17.410269525288257,0.054387097316644706,1958,1,19,0
28.00950189136,0.33794325408462444,1302,1,84,0
24.146215913048344,0.11080579001259469,1189,1,123,0
31.63052901968049,0.5966845923564208,2293,0,83,0
53.47790103803287,0.2295359683120166,1996,1,68,0
37.21413124210953,0.03851880039920586,2398,0,85,0
21.45635997106577,0.17681275729312437,1669,1,55,0
16.326712283739027,0.12234287938171576,441,1,57,0
55.411990241420135,0.2864757867785508,873,1,38,0
31.694527902152974,0.5432096217599278,1267,1,64,0
13.872138705462993,0.48542089083916345,457,1,19,0
17.666227887055538,0.2660900303954403,167,1,108,0
74.17531601678688,0.05581122534086446,1116,1,56,1
47.24596629935593,0.08594774060599861,615,0,146,0
4.976506437503597,0.5042983443995536,709,1,38,0
22.30230474752508,0.30962842222234593,2642,1,103,0
22.04678590874471,0.2254659593325507,1710,1,117,0
38.14674542490514,0.39019914776870496,464,0,104,1
9.738008275460624,0.16722162292475784,68,1,83,1
17.02620514126694,0.16006216485149805,358,1,5,1
22.322889411796226,0.24134982044175443,2420,1,143,0
25.409918040111997,0.10748204136884645,2672,1,78,0
5.487803454451793,0.17015984850951857,1393,1,51,0
15.855927350614978,0.1453057114932345,2460,1,67,0
10.535501868250911,0.055041217013129466,237,1,124,1
28.019524738771345,0.14114487386642768,1294,1,1,1
16.92198308624554,0.4628182728927129,1845,1,3,0
5.60007654526512,0.26162154284218214,1715,1,23,0
43.938550712910036,0.24240818970726327,2617,1,98,0
42.80424571326985,0.1900214693514464,218,1,129,0
18.89588055271715,0.17087676039900074,790,1,124,0
14.49492201878967,0.012403110010442944,1284,1,157,0
29.5446575738642,0.08109931001233968,679,1,148,0
8.843863629661875,0.20082690621771968,1977,1,2,0
23.347377723950864,0.38145424297895,2669,1,25,0
28.391477020621544,0.15747669769166958,661,1,143,0
30.281043042652904,0.339768145170272,1811,0,141,0
4.725846808352658,0.10366148075380419,1281,0,4,0
4.7215161424017245,0.22737290434679622,2634,1,79,0
14.365146479117746,0.15273491380606008,292,1,109,0
12.285926731566743,0.22626589784228113,1250,1,57,0
20.35910320403751,0.13748869545141537,1510,1,112,0
19.219545082562437,0.25116528908754604,2154,1,141,0
6.546198549179259,0.08766278426368698,2539,1,94,0
37.53610462385978,0.16369704109928102,680,1,132,1
18.403153395378975,0.3908895987921564,1486,0,86,0
6.533704562551359,0.2044943439143741,990,1,149,0
37.8482587872644,0.29253613929522715,866,1,4,0
21.098958275847302,0.13963992667666558,543,1,128,0
29.446598315344463,0.30809335372242874,2294,1,43,0
25.93793308851376,0.14066459559487673,2019,0,14,1
26.16888027852177,0.49380111322362086,2396,1,10,0
57.964631271308384,0.09596146562919579,2811,1,76,0
1.4533559510823202,0.041396296101754076,421,0,41,0
26.074544650553864,0.1053083315516753,682,1,78,0
4.288551827658112,0.04483298935208933,2570,1,68,0
11.256501275743606,0.1754366741492463,261,1,129,0
74.25341259673854,0.4200870777781739,935,0,62,1
15.116902038467337,0.07851590597391199,2124,1,92,0
5.949386719084378,0.34156156538739674,2028,1,76,0
35.6113540634371,0.2833382129883232,2340,1,128,0
12.64227027240324,0.13904530727633396,1135,1,37,0
8.669317477830147,0.09662043643067124,859,1,154,0
30.789173158238164,0.24377940002575535,2167,0,159,0
18.11487423627848,0.4314687960706749,863,1,156,0
40.03761001793261,0.05486841786082883,2629,1,92,0
35.82125288969915,0.1723957100057564,480,1,10,1
2.3178304275077948,0.3478537712887325,1162,1,27,0
20.191450366300305,0.09016486190969002,508,1,4,1
81.30738154187884,0.24173986386432994,126,1,18,1
19.808537650978202,0.16418545038979282,2954,0,13,0
25.59605959947444,0.36385506127953116,37,1,2,1
21.813539547845725,0.49477062571378977,135,0,39,1
79.3296912450318,0.3208314909379417,2056,1,49,0
5.706733240283484,0.37601979570623123,913,1,72,0
43.31164116255042,0.15583967329712017,1587,1,29,0
31.95918204097167,0.21743180975194948,2695,0,65,0
15.496431112793744,0.007295191710883989,2395,1,138,0
57.82914194281911,0.19775054372608555,1278,1,137,0
29.135853411054725,0.07340457280660555,2536,1,26,0
22.443746374899987,0.14877178451296277,2421,0,143,0
24.524902531433884,0.17487299103131082,2677,1,102,0
28.144499224225985,0.25939232844556104,2935,1,3,0
15.548870126389136,0.3391088744382901,673,1,149,0
29.61994472115929,0.09385618153369787,1116,1,124,0
13.498550015756713,0.4318671083473592,2017,1,73,0
6.4595363614670624,0.1837067897321181,1678,0,113,0
16.258664266501416,0.4289719500667913,130,1,25,1
18.859006815948646,0.1033722861013607,2368,1,109,0
22.829716301774738,0.22311263441574358,2297,1,28,0
44.25314317253489,0.1466075020899385,2469,1,40,0
7.420243877147464,0.23016762594316525,1753,1,105,0
19.26360727631493,0.12604652667082344,583,1,83,0
3.836479840622199,0.18649073036485292,2649,1,52,0
7.545255377216278,0.15940837716975956,1021,1,111,0
38.966221596469175,0.10935064423005963,1014,1,43,1
24.097069615400454,0.18527033739034837,2677,1,60,0
53.971853499125125,0.10083012795830969,2195,1,150,0
10.248479757403349,0.05247764439683612,1316,1,101,0
35.863026768380955,0.21981616065762474,2249,1,33,0
27.712685695755447,0.3689457283835212,1123,1,90,0
22.744120106410048,0.22262211822788233,2405,1,132,0
11.93818898912599,0.21890469989489575,2796,1,10,0
20.040604945451307,0.1950146561270789,1674,1,70,0
11.731732267688074,0.22954352889819202,2471,1,127,0
62.707123718952886,0.3593726433491916,451,1,140,0
52.35688855261692,0.38544020935892026,985,1,71,0
16.608684174483052,0.21858241712761012,265,0,129,0
18.66946423066781,0.04621234858572904,1966,1,134,0
67.09552891133085,0.1665953045594507,185,1,71,1
57.873533180532455,0.32025524078453693,2292,1,74,0
7.993575348517755,0.09919702921315648,2186,1,71,0
20.456105083996157,0.2748478676310815,2157,0,19,0
23.184247636865983,0.16274492478375932,968,1,146,0
7.1847363161018185,0.10935343032680299,2498,1,131,0
83.50972906648235,0.08708783691027595,1847,1,18,1
14.23618625955485,0.26437947259564476,1460,1,62,0
27.335380585150688,0.06707070322095272,2286,0,77,0
21.818436189654506,0.04325402557893053,2116,1,18,1
43.6216648518586,0.13497059906177644,2225,1,0,0
13.794758073519626,0.21658325980560536,549,1,51,0
22.188198657844946,0.22617507192258746,2978,1,140,0
18.924453402782145,0.15467037591036373,231,0,84,1
16.900469666659998,0.3125644312445043,2749,1,54,0
22.441377394682974,0.16451332638289815,2092,1,71,0
20.92680957926659,0.13937472151618732,2930,1,63,0
20.195015536696943,0.162706244448495,1032,1,33,0
12.010760746171403,0.1910898461540222,756,1,131,0
14.238808278779274,0.11761445970135351,1825,1,63,0
29.369874942169037,0.13154051387762847,2062,1,64,0
28.61039642639644,0.4668438742135171,611,1,136,0
30.1833078241469,0.18603359976134753,1444,1,154,0
37.04319360799802,0.09577610463286243,1907,1,126,0
47.18377000612452,0.38416829213632925,2734,1,18,0
12.187285632136884,0.24579974524059525,622,1,37,0
5.974475615348316,0.25493658210299475,2510,1,104,0
24.894233365324226,0.19816557881155,192,0,115,1
37.07305086109902,0.04901873635598034,841,1,41,0
25.5187057345165,0.01463697102319047,2427,0,134,0
5.451837315054361,0.12671248092400442,791,1,6,0
65.7392750275639,0.049467471748323374,527,1,15,1
62.95917818542347,0.06086736932484681,1273,1,11,1
23.34791352896954,0.36692477661106665,1239,1,112,0
36.297379272105324,0.3332113342609158,96,1,149,0
23.164169007618778,0.1886336788380209,2669,1,34,0
41.32186407742093,0.13910718562391453,1149,0,115,0
22.94775017989274,0.04546701621184294,170,1,5,0
13.233845470806076,0.4972051422392682,2670,1,16,0
48.49214571640805,0.4673654251022325,645,1,129,0
41.282348841964804,0.13539086547108356,2337,0,121,0
39.79201863633533,0.12372394093954063,764,0,25,1
25.744391845729933,0.13385818602716926,2999,1,98,0
25.482837047147488,0.2983211539706964,2660,1,88,0
17.394194121694827,0.3433091297771809,1039,0,141,0
19.46245035910024,0.2243745799312302,789,0,30,0
37.44372114462946,0.024093458924872555,2325,1,112,0
10.954103322265903,0.14543388976846225,1052,1,109,0
5.315221455191272,0.1878721672744235,1202,1,91,0
24.522296408485694,0.08336220312605581,1328,1,117,0
32.66486965563192,0.06861303835011791,2262,1,73,0
17.186868575309052,0.3408921574739355,1183,1,113,0
6.259514398852712,0.1511420607656882,2141,1,96,0
