income,education_years,zipcode_score,group,target
53707.128833945055,11.334398449047523,67.32743128797831,0,92.15571247454365
30777.37939126854,14.795008624721152,71.30325194026214,0,96.08698627591411
59409.82265101796,12.300605164166925,64.34030196209746,0,99.20118899632587
61269.36075520094,11.854938265869663,56.5550632961964,1,85.45578374547175
75373.27106424676,18.441635887080977,59.7820836675391,0,113.37587777337048
21513.740802181226,13.071572862752772,54.64687432703068,1,61.991478113772864
50453.4549247937,15.540469640149514,69.75046405088749,0,100.9439414783108
66607.46099190539,9.881876103346713,54.72936801326977,1,87.33254760253153
64128.62542630567,16.02567504224738,71.00608788035451,0,105.6745211632374
39199.93599446523,10.32479951501042,59.43553528762215,1,74.12239839792515
44158.06773969767,10.632579007065816,69.15792608447688,0,92.60007203876938
65903.61550397685,10.350115927264644,65.32220939502135,0,98.25925418900391
59221.82783150704,13.544445953299688,68.89068426254028,0,103.09175706689747
79955.69488881619,14.558105321587641,67.990978773033,0,105.31262969584922
65433.886956729744,13.43419847101329,55.03915022947268,1,91.55898213182567
63710.39003176969,15.368301027030467,56.06559823768359,1,80.39623630595996
76664.18777638378,13.455583240414065,54.54884480562949,1,71.77235762589234
39685.997890919294,13.870160288793166,49.563971612624435,1,69.72128354532482
97018.91889237834,12.2967441941235,51.78466862303562,1,94.564900635041
76244.15941112036,15.759492249956871,66.94629695080455,0,103.83613762504478
62478.81312996329,15.61152466428337,69.25000828721832,1,97.36735631647295
38679.6961722857,14.377698466722968,73.63289206418779,0,90.87196238862887
59082.35905497184,17.556529169251824,63.9637457436587,1,95.10654927758118
24027.318613862604,14.629543815323386,63.3672105059158,0,76.19601214230673
41668.882498171166,15.223301479016921,77.10331572571793,0,98.00785259723249
80161.3790369276,15.043287918464523,74.50636133417508,0,115.11637549397803
60228.40601997537,10.50441194457051,72.77494184075515,0,106.12074767699963
71101.28943288756,12.401126444682777,65.80909758109601,0,102.44541550502144
43473.96782664352,10.383945452703292,67.95893874567567,0,84.26459430237274
46122.48112412381,11.030296952213083,61.35981973087155,0,87.20386015853714
59923.181096531895,13.740219066463297,69.13155078062563,1,94.30891606809725
51701.42546200149,12.427274766603395,72.69087100771284,0,95.90707161195704
51197.73021420868,16.295291169555348,66.21130484386799,1,87.26449928950039
84218.4971714448,15.973320833019354,78.22856576271373,0,113.17162440858971
67907.53814939006,13.019593079449555,64.7719574422189,1,86.34698488156562
50171.51940642869,11.481950551856876,57.78547902605751,1,82.27440435588514
52074.69698725197,16.49144269627257,61.50834721614423,1,90.84876729878214
84877.78871826896,14.8376759385238,61.295296625540985,1,99.45281316378185
64445.85909214614,15.387498359657517,58.4697245781854,1,93.28065563459548
43138.9659291135,12.212545217116443,68.90247800058235,0,93.20196607082477
88405.45295195562,16.325831582910926,70.38652386591262,0,113.54710864183149
47607.07093649647,13.699229444362764,61.255420431140315,1,78.52570167355573
68703.5845168897,14.837217220516932,66.82474142926722,1,95.76795441308445
74461.25739707895,17.800605992718108,71.19023367613735,0,116.65747658922625
84069.75656048617,13.197950980416206,66.13500295448486,0,99.92601675687149
56736.010637622094,16.067739813470112,64.68120293709165,0,108.20630620258693
64688.2499822346,16.78443788251319,63.59579140234866,0,106.29050326871322
51360.04953236425,11.070089533501884,54.45908287965099,1,79.23588200955525
57355.086314745386,14.848049459557618,73.12078997298559,0,101.24659255795729
57755.56336454849,15.39624120823863,73.43494104116812,0,111.20480242635519
52604.197980781464,14.85948869091013,69.42953925536294,0,105.88006566038408
74533.20984278288,15.892298031575834,56.16758622331535,1,92.21731133147694
52570.15884931407,9.409323615478153,72.14847679295062,0,91.35473041330712
50960.01727137276,12.822779345624864,67.5004636824014,1,85.61924592740601
76785.67529846859,13.577235092367976,77.0993036564779,0,117.03477671995805
88558.30578571976,15.518115668627127,63.54634008430172,1,105.42546720825324
53526.57590756667,13.714129630510508,71.62775681595747,0,106.61179984995479
54448.78058967242,13.635179293347864,55.881689780409694,1,74.95654406036438
67939.81786714385,16.34788688620946,71.62948570541333,1,95.37413789771495
36116.842377138986,13.514483959368333,55.32823970559412,1,74.79882859940614
40229.39835683921,12.133479279374956,60.96437156698673,1,73.46177980647877
74203.77599293443,17.456446747497694,59.843968879719,1,95.42140383644997
73030.71909193414,11.87576373580363,55.228093588429076,1,78.96800876936227
37089.30408141067,13.412841649681413,61.349132441484024,1,76.46263255388263
69250.86495938772,15.2306915124874,56.859795310277725,1,96.77987284573565
83173.11115892083,15.983934661703188,76.4940329395398,0,126.7093572551588
71091.41105463849,18.073547934920363,56.98225662355183,1,94.24847011077583
82251.5406341672,13.735372702246046,65.3349161614016,1,96.53682531252534
68546.33662766781,16.00998406936226,64.91760302453042,0,107.90721278141535
38130.675091863566,14.172987593018,64.94718798555391,1,80.22032587773721
74985.03037605337,13.777580188513987,65.72189990253405,0,111.21476523428778
43438.989597586486,18.699200591773696,68.09358047220192,0,102.52093542536001
70832.73464016769,16.127919490820677,75.19832757983993,0,111.94464795379122
74674.54173961168,12.018103199567888,65.14785011719101,0,105.48063138414498
74034.56652354478,16.771365632643416,55.42380545222618,1,91.10500571957166
60068.11133489292,13.630284656091764,71.16468855156079,1,95.00492023781753
52357.382846980836,14.167657025979917,52.26782575278425,1,78.86941729888514
63522.36048646256,13.838207600559558,67.20130187932907,0,102.93620177579174
66753.69878784429,11.930665584089054,68.24140894952602,0,95.95633978801877
57840.04871497236,15.550740106803964,73.76009677752154,0,103.88780734240108
39025.62435352683,14.399650687100639,56.35578164214754,0,86.19341764887025
86227.61292304733,15.610527864591578,62.55484756600332,1,106.25833714535733
60935.59559361318,12.080655073780502,65.28545141641725,0,94.71295014744179
37908.01551824847,17.19065786190836,74.52293586802212,0,104.39944760048215
44274.25545653904,15.40485806005703,70.99896002397162,0,98.53286850119024
38021.7918594753,13.079404169657792,55.39296204128333,1,70.64434585134524
48345.73649203327,14.870026132541668,65.13988012378151,0,98.78546285342739
58882.9023985854,13.670613650132443,51.234881945283945,1,74.3654963927436
59935.505060248666,14.502260011595858,75.85215145458675,0,112.28215425297599
45516.00820206958,13.582115834017673,77.30690459299953,0,106.54532532555527
39346.966347072375,15.11618724913587,74.20651741092622,0,96.7206286206145
75846.60600305726,12.35934796424759,64.60978290379997,0,99.62596136082632
70755.04528807366,14.959226265616241,68.04279534301554,0,106.92411063464574
40091.882959094524,16.453855844596312,59.452652151405495,1,75.1499933697475
78953.31649616394,11.972203986444153,76.49201637233305,0,106.74560841190853
74090.5371741829,14.577440533872105,71.5634588234825,0,98.54007413295224
27571.63834092327,14.531834776303942,60.95467105192115,1,71.73911707338256
70332.09103307652,15.82746683798058,63.97334542300436,0,101.0679517363946
94453.85681462854,12.630205367425743,68.23807795563204,0,116.62038416006796
65789.4761303908,15.70581622744075,68.32906342484793,0,101.40776391811426
82449.5029246716,14.066687806478015,69.65190183801468,0,112.12990571157094
73488.43451766048,13.709095773940508,75.85374086898038,0,115.71813520292865
62512.30893184029,14.161090244804104,65.93182682534149,0,102.40915645633574
60182.46424635736,12.732731314604163,64.67620985436464,1,83.9745968113445
65331.72850868499,11.50175869799838,63.70966229216818,0,95.18630455599397
51745.357295545415,17.62257041952776,67.85338913644324,0,104.30214891091262
80471.33191400512,13.915671102087355,72.30018542291374,0,104.66814506997123
81831.57381583116,12.405725047548717,76.68431347551102,0,112.11337009521394
59831.360420559984,17.342869062992964,50.94276144061612,1,83.7019003204279
77164.61684397332,16.90593726212868,60.67219545367753,1,83.76536813186458
53569.111941040006,15.448388158235067,58.5440512541055,1,82.9689798372494
77050.88157556189,17.267300620448406,60.90714416524102,1,98.36213935861505
65970.06170967722,11.688951255429544,73.49347621348043,0,98.4724365186762
78351.85981526364,12.185353163305866,62.43215603367365,1,90.30948086051998
49735.88252471377,12.629620272386058,70.65100920483874,0,101.11696074671806
33107.711569671425,10.968625021624216,69.35441551603598,0,83.05449175820945
70281.85674096842,12.024867870498632,71.04140048564771,0,98.46787807761825
58209.20309370078,15.685276115102992,78.35216777821357,0,108.73200687198047
63613.63436561024,14.154351631419297,57.829601262869936,1,81.20873474177722
62518.66514059439,19.162265493861405,60.62532923808632,1,97.60629230713482
78545.2721970808,12.424459731192723,58.34545377165769,1,85.87907936001861
56620.10703987002,14.846941076139553,66.99407784279734,0,105.20052211552752
61373.91809010795,14.723901646599302,70.4604502286944,0,96.59280023831931
50730.02289456021,12.976786565726867,52.421804966753704,1,68.66512342629811
70511.01478320286,13.308506915442653,72.66524676433824,0,104.45958287138372
61607.65613384683,16.474333905502455,61.40765091035256,1,93.83698978140666
53470.2666728246,13.073159502126588,68.37214162514096,0,90.26414576498533
35291.27022674773,14.0774183615216,73.31536649320299,0,96.84978947682116
46099.74174551425,14.325300261285854,66.95204911856749,0,89.10613030931385
74432.45114854556,13.814640220795917,67.52477175123641,0,99.60712872291107
89163.83314037643,16.723817887874628,73.24666163429865,0,116.80762165761534
64196.44208043701,15.05930945140868,77.32118121807235,0,113.12588753390871
57679.35497656714,13.161377242059062,53.901805563086505,1,72.27095174800263
63974.52776179162,15.18335354093983,63.75027286305127,1,91.39807952370695
42381.38618145022,14.451272405931258,52.6193852003086,1,74.60954338522978
69834.68435423273,15.64951214473215,59.805219267344796,0,105.02569821473367
61242.5386215744,13.582176960649743,72.39179726868323,0,104.24649366520238
42316.37409128524,11.964970282923193,69.49465406604587,0,90.77857765041406
75488.46969588428,13.94811052974661,65.39590579941759,1,107.43136234304326
37104.15677174754,12.932604204497629,64.84358390767969,1,82.19719823901087
45935.14443012061,14.46823750367301,60.31769270416796,1,84.12929273978659
77372.18002583273,15.486352268871162,55.67344557949664,1,95.55792540431342
77939.68065320869,13.312567559256806,66.93988910469422,0,106.32648306798893
23599.387829924166,11.586838460332872,61.19093843072807,1,74.0959694372969
97821.55368170288,11.804666558556018,57.28762013049034,0,108.69102437565591
41599.84214345645,15.490962412249049,74.50614735945668,0,94.94711218232372
44302.59134348375,13.150186391415087,72.29393457987241,0,92.34787031849491
32901.09711028506,11.789771748871699,66.38659378427458,1,74.5141414819745
87153.64347612794,11.451983146352475,68.79660317066394,0,108.3395150733703
52614.23590366569,12.189095447040609,70.92891830227686,0,95.64639655599137
42547.77212452323,11.974021386779809,69.38919881215722,0,90.68410314570916
68904.92696683023,13.881512097900277,69.06620019223374,0,107.35230323720205
46346.94916884256,13.498715291726072,58.88967891064833,1,71.94423925319958
68484.52681411826,16.21610575309532,65.99963735085848,0,110.6793140013976
56473.180959933205,12.619316054745507,73.3287625248236,0,93.26476357385083
39049.051732484426,14.347114222555055,61.179484073757315,1,77.97829313415158
70367.36333166195,12.280301001178318,61.237964966689965,1,87.14089526422656
75178.5749323224,12.050177956905639,61.6146362768575,1,95.05771325730785
50717.20922931503,18.49549807839509,66.47311070954802,0,100.6441112092115
75366.85687128146,19.81576039672543,62.36313520055185,0,106.09915002618278
76416.99529462507,12.551484315787,72.33211891444503,0,105.96082932353829
36887.32775882629,15.144732866066661,60.82744012560184,0,89.90040415487111
63703.189884045154,16.246704391416124,64.18200422508848,0,107.21614630616877
67724.05980094496,14.569244975914602,66.43656263484436,0,105.51303589398037
64977.447837575455,14.366184493269277,62.19554407404809,1,98.00221562230655
38722.528675836955,13.78661984871157,58.925956810848646,1,73.40605372320846
46064.83061739036,12.620420747824998,65.46638770347414,1,77.18799236483832
85297.74678538604,14.315734126126156,59.57416211990326,1,96.45742852080156
74523.06626422904,12.033766647776064,59.12170600590328,1,85.29112364045892
84974.88955236263,13.083454866304788,58.9517026758239,1,97.02290008040472
56736.60358240077,13.905355022439371,60.07661702789892,1,79.17130167404258
55684.49466809931,15.849861293855872,62.645434906010784,1,89.2590540792358
68847.47419077778,14.653110588073492,64.2587859350328,0,96.04713657928464
74808.42199952106,16.151954112804248,65.43701163651625,0,105.38959360784472
58633.92978039252,12.244826132212651,73.11885386701847,0,96.04176634787254
66377.37728546027,11.968689268766742,51.876493990864034,1,80.3396923532232
69972.05061549258,15.882953870724736,73.6627328910606,0,116.74292442952617
62565.83599354327,13.539512187967556,64.7534052584458,0,98.12879827035096
63479.51754731987,9.961795483211565,73.78013127636027,0,99.65155684652959
60280.52668603734,11.320425545129055,55.4416429167338,1,76.00299868660737
56626.69596979553,17.379713007437182,60.770627379056876,1,89.49733361351588
65115.49433065302,12.221128054395717,69.58220940846304,0,110.04557736389923
67526.26921087434,11.632166417367088,70.64584758977362,1,97.21008059000974
57901.60658945497,13.810102526320401,76.42866813504722,0,106.79045403293085
49058.100554090735,16.54844285105201,61.99922262958987,1,100.76266599549655
61091.823049652405,16.337095844403745,59.37050618248984,1,92.33111924889327
71684.28516199345,16.14485039573464,62.878166580828115,0,113.1644453753813
55980.891199575606,13.599923365683706,73.81487508936745,0,93.55399070312933
69035.84956846836,14.329512445867897,68.65660399125235,0,106.84392664683634
74928.85030964231,14.44205263298188,62.43312304531472,1,89.49031585009412
55056.55997545939,12.210482056288841,48.74504966236508,1,75.9649603455504
64322.29097272524,11.07730309856204,66.23166576850757,1,82.47139864589003
60408.93196832441,15.876750298055981,69.95193543231922,0,105.02673492398763
59087.32926863481,15.78298941833412,66.44908922059997,0,105.35337277053176
65344.5010971879,11.524225783478649,56.251223645750756,1,82.32686994750215
50367.83401639146,15.567924177915755,73.18225802532764,0,108.01117241009247
35871.38028437499,13.49819410787658,63.9554046961273,1,78.51058575791528
71977.82194915279,11.378223265495336,71.209780658593,0,102.01069568880301
50469.50445732064,12.507055159679625,63.83175865666716,1,77.11987573281142
44121.70715091244,11.811387567282338,49.91837497194428,1,67.1052232930702
68390.32285476751,13.957395524663687,75.21884106409078,0,108.81271445933609
63819.76643090341,15.195028429629968,67.4308985761727,0,91.91866400210988
79775.39716841513,12.588452809092555,55.76860580915872,1,91.97352574540292
61132.22595972771,12.897164080904245,66.78484118294206,1,90.48327477146351
68352.54224846516,10.930984768575815,70.61958266485603,0,96.70512817840925
83283.05814059629,12.402178567796486,74.86176453690193,0,110.16611256521404
49864.94619738989,15.19726049669315,59.60735764808226,1,89.95460946280855
54919.655610623995,17.029205703041562,79.08025419521839,0,111.93665683918445
66675.09897296327,17.210563393218234,68.11575694710953,0,107.08355796961202
47637.40901953607,16.12588749144349,77.55299116873428,0,106.75357341292438
59233.96175637972,13.731579709542153,66.46976946420122,0,98.11109233960761
48112.80312339306,13.210779222717404,66.9993590176082,0,93.3918154845597
68104.45808610566,13.600800703184012,81.71300551532877,0,112.14775247969213
40974.17041304033,13.319198743523227,67.2759134391208,0,90.58910490951085
72246.81736247557,15.712745466045178,61.727696173433415,1,97.86704652078078
69500.84260240832,12.36646818767821,70.30748317325094,0,102.85829918648098
39208.49637263644,9.250539408979542,62.20462408860777,1,68.74698572504381
61746.84591584058,8.907251417599243,68.28119492895674,0,94.79627707642535
75787.81627871342,12.952421609684388,65.4699790368009,0,111.35617762112999
49688.95999346831,14.801508835098122,56.919030802816046,1,73.27070326016887
70781.46567365967,18.68326089276283,53.69203744198943,1,98.74361686278301
62403.31196215133,13.14167201531719,60.42590638328714,1,93.39957844744193
53265.10001881931,11.230728667783508,71.74778694213285,0,91.04038138580529
74809.59374651256,15.99833762076864,58.019151728197144,1,95.67582132269985
70272.83117943155,15.400695165634218,60.60970383603919,0,105.7477021840518
43667.59893957942,13.428966088052457,76.26466958092873,0,96.9433538979801
79537.14715273994,15.394135307240767,51.564801160351315,1,91.85923819741036
76845.1497531927,16.280653151144154,72.67212192871331,0,112.0917088673641
66884.08871066036,11.440134904089609,69.78041779872326,0,98.96424023278448
31139.03060809971,11.699995054273527,77.3471309728067,0,98.13461586185764
59943.146420681674,12.80492378854441,54.374127644499815,1,75.62366188049616
67586.22418064669,18.25789330835542,70.72639549466338,0,103.14076207389722
54657.39485742986,15.658836832454412,69.36868892468726,0,107.7421553040434
73080.91724310891,11.177053494749803,65.44617924371566,0,96.58465641782365
33140.23069538185,16.918726910258744,65.7934495036578,0,87.29735130348882
57340.71047023268,11.477160077812112,70.14840325777179,0,86.87676708726018
78033.55392630846,17.55365414060279,62.36882362269203,0,104.45049615743345
63111.29408546299,14.863921316091705,76.47104523881522,0,110.33666804562787
73981.91361468672,17.853736292665037,56.69880333241356,1,88.25563110917447
31156.65389883195,15.185460953870946,71.3965490081846,0,91.54851584109363
64636.1964092972,12.153812002182299,73.59972237416157,0,103.30681429232872
47488.53899515434,15.105526079588849,60.183122327848345,1,71.70113022330396
67892.56339795109,10.125323310927094,69.91962867921912,0,93.58494040776388
43503.0728701973,19.476300951172107,70.05454167963424,0,106.87030255771279
71444.41383713519,15.046199191294779,66.03825690531968,0,104.48983911599753
24431.432106128537,14.892452961449745,73.95295162382818,0,91.92733055040053
41761.297380394484,16.552403235718224,71.8931312475415,0,97.12120984001186
87343.5835313903,16.065763299844985,76.11260322420007,0,126.59556894214974
71873.89150744006,12.69755882271922,60.9838656183509,1,88.59197816764386
38757.36629976676,11.374019386554608,62.9529664405692,0,83.11570094125578
72557.19789628476,10.268676357263136,75.22711637897405,0,103.93265710880704
81091.35460295214,13.939434685769557,72.10374646018505,0,119.47849895967701
62703.23016564353,9.926563060681996,74.05635468219712,0,99.3187489967015
74413.5320300615,12.90047625467725,73.73243814643135,0,110.27206972434048
75264.1245298446,16.209174974010775,70.32651288847727,0,108.40173826875125
39773.13412567574,14.567773591468587,55.19001887944319,1,66.75729792782656
87243.62838062436,9.67583356208059,73.7592125135005,0,108.62828997074259
54878.43208842364,17.91596343971199,58.38277288219282,1,94.49679150726035
75039.10068982044,17.20630407324157,68.23700539716367,0,109.25953240912133
45365.089459096926,15.875375518388806,73.68442317369392,0,109.48134629999733
43004.42053108691,11.755267352729227,75.37202347071194,0,80.79809666644769
91389.74507914421,13.635415523881656,63.007316886031155,0,104.33642567946795
69442.70758601096,11.14029659928616,65.27485163949372,0,109.060580554392
67711.07419714672,11.180127906613869,59.97964947606479,1,86.11402741072064
84975.09248898036,12.960270494824258,61.210940285876084,1,98.77868841541569
82246.62104325504,13.293669030975515,69.48603419639358,0,107.92634424274637
61457.280155110864,12.597660092405945,70.49423341795357,0,106.30724154470472
67032.30219781639,12.437719016313217,54.82434292533694,1,84.4766584694382
67987.94053008578,12.290777976331452,55.00766414874837,1,74.27183671612046
39503.577956116416,15.147585079560487,56.86742696433735,1,80.079729655184
28295.2660996179,12.121499097215292,60.89314995275804,1,73.52670590159842
56592.75559879529,13.566383247660639,59.221295664694146,1,74.5369683790924
60729.00619329725,15.737571971721051,76.37296344933381,0,106.88427530904622
61433.88486450675,15.672126704815312,60.50690936463956,0,103.2219911255198
80744.97639097394,14.138382329983346,49.70579613524532,1,81.23693368710069
67498.51807500394,12.763602489276956,73.46621519560162,0,100.57791108410278
68306.17009771324,11.045829233619259,62.18366907701723,0,86.36223167210521
103152.95903548549,13.569417198395133,65.2401634404034,0,125.70946003664771
52584.52353212911,14.260088867036343,63.77323452182017,0,98.55691385269903
21886.25021366977,12.291289058228463,64.45781199788904,0,75.06693219736066
67753.37272938526,12.970325919176531,72.34880410938482,0,113.2738945018874
43621.81537441441,13.08890729867845,61.14705255008401,1,73.49627987873775
90300.7634922741,13.666188421850967,72.49599224764026,0,121.61626670470362
39088.95306542642,17.718274111913985,51.08643437672349,1,76.57509509120028
53260.70323759522,15.320080086951839,76.35327944927155,0,112.8615026857633
53357.12202933753,12.480915715596002,65.35917741084016,0,98.53038651171643
52502.191568248,11.775370418630954,54.01424708678875,1,75.3589706288962
67453.28655655301,14.573287897567557,70.36551255209105,0,101.34346981426359
19214.985799796337,13.105382996052885,69.4496525197948,0,85.86081946181743
56784.09039532584,14.875628829307217,64.18714928854845,0,98.94849572343186
100831.93692184401,15.079353721626102,63.18417031810662,1,107.23213126261231
55920.33317657356,10.656855733192451,59.038404794898454,1,68.78150053526076
34794.90198442634,14.069006204248069,65.86327403617129,0,93.74827520745986
65963.31747404233,19.12598908497653,58.27328127128345,1,98.08073390777966
55368.11916062021,13.68525592515396,64.94433791557643,0,97.05218339842412
46664.89143025603,12.412326701408771,58.886876665303284,1,74.12170165046359
61031.66702026294,15.777657116345035,73.70568535733149,0,114.5980529053897
57508.387995330835,17.870829813871467,71.02793704580385,0,111.54565983443432
51156.22490603631,15.1290814962025,67.37922918479505,0,100.75855805968567
77184.02068408714,15.427675306046005,64.05287631541948,1,104.97536702211738
59558.965972013444,14.277446842587661,67.89560225147913,0,94.5663607426941
58564.46171414355,14.902934683674836,62.92816158174818,0,97.83151040550375
72445.98077232242,13.986919801126097,76.37752882754783,0,111.48169339658075
66726.99500425905,10.877610947136663,77.6209056382306,0,97.96716619693625
90531.03931218233,15.578973065661867,64.95479276226122,1,99.34859483022598
38363.45390405354,14.293740398011659,66.11621190196975,1,81.31331968266578
59341.73944070288,12.447493480707632,68.03814895303488,0,91.17912001705385
72459.5867123005,12.772208464723807,58.44574120175546,0,95.15958313750308
55191.09477028824,12.866374931747602,56.63659905926966,1,82.11460406129844
74534.35785487219,13.374867179066513,68.46860062663312,1,96.40702823069348
53591.467797277524,14.716881218088515,70.17628076093432,0,100.43298707164955
75208.85118165558,12.866599799405499,62.32066494915066,1,85.85617510175418
61642.75234291913,12.368892945844983,67.09507471668753,0,112.10288319577029
82937.81551192177,12.773832893566125,54.92818368007525,1,87.49503538209474
65691.95477687757,15.579839500464436,68.52037306642278,0,94.4513877114976
48392.07842940403,16.310295192455342,67.75175887494687,0,101.4980694561072
64971.36047504846,16.369877784523545,77.5817622514041,0,105.24268901644089
36434.052802636885,16.652291322872976,67.2149518462313,0,86.53596806382768
58350.6721546788,14.489135125342425,69.68739515788671,0,106.91193980379086
92634.16802838234,13.667831538738742,57.65878022313802,1,92.91521675052827
75325.2139908746,16.026999965720794,62.63584099085097,1,95.51047826939707
63387.95247676327,16.356256136366355,77.79456379088884,0,100.50001173236883
55386.62933482072,14.995851519700288,57.77996901665249,1,89.29153611737073
60816.556360548624,14.456997203752671,69.37060654644918,0,109.70411755657759
73442.61686950423,17.065223566518227,66.49377791389189,1,93.42747192002926
35091.88125764504,15.606653489500374,63.73527698172502,0,86.0106084928155
56759.31514261661,14.172574175445067,54.28416029907149,1,83.8151994680563
47637.03173522014,13.195231307728356,66.51028791899311,0,102.37113749761546
57950.409959188306,13.442036147978179,69.8301121752454,0,97.74367031532833
69274.68688892893,14.397548203987764,49.79017658180938,1,90.50363724416837
54975.58624907459,11.407003901295106,60.73191075288751,1,83.93558457366073
27814.14519023488,16.859248812111844,62.28833679189234,1,80.41024298607721
47100.17623267546,15.065173558665064,70.57877681324186,0,87.34328579666746
59126.17378730199,14.396005049473507,68.9346969116392,0,98.84928065090259
57888.48909640608,14.71779298664392,74.23566144477353,0,95.4540434439313
38187.183931731546,11.789803241854933,78.41409041965443,0,87.54158296750366
82585.99812562755,12.032367230821961,71.8201427266007,0,108.6233748500761
59888.74953615487,12.62692681031948,68.94914984925555,0,93.38484232182513
75584.18790590312,12.950841806639563,68.29709120735092,0,103.15442104650299
54092.48400173108,18.32976741532356,74.58577340159898,0,103.55991972427873
51354.8704151638,12.015566143858292,73.40205500617176,0,106.00854288146206
78157.88358166952,12.083688553954902,75.67817767532044,0,97.31983529068694
57923.3611690911,13.331390431047332,73.02317568929584,0,102.62581223954788
54796.24926798911,14.476267286071772,65.9315149430719,0,93.40039082372952
76243.5966543402,15.372400386652933,58.94880365137147,1,78.4913509265632
93152.39021163889,15.762535537785764,66.67418411598398,0,111.3892325500076
57520.3341872821,14.648699215006976,67.99450544106224,0,101.4379144283834
57877.78711930446,10.822423730610403,62.108986369121716,1,88.8126963604666
58716.059533926426,18.787100264707966,57.72696333862912,1,92.84612028994657
32937.70473659004,16.95609669922193,73.58146390521249,0,102.67079892910776
62446.31253985195,13.852996231248287,55.82400232968779,1,83.48444211552344
52448.750876408594,12.100836111026645,54.982845408769165,1,76.08145546390308
39714.501913021704,13.271249229117629,75.87822740286806,0,91.92181660835658
67058.2489189446,15.029574570438314,59.068265116046746,1,88.52741965363379
69394.62753628714,14.581212750264095,58.033983721876275,1,93.03127744650222
71600.4423295862,17.48471735304212,58.17052550300972,0,105.9394098151995
51415.717983993345,13.860177910726998,81.6616405315082,0,105.25182467205488
91307.03602167424,14.726478246748153,57.00105693033413,1,99.51744629503214
68851.57151350875,12.3533722398188,54.417740228971326,1,81.30558243307597
55411.237808409176,12.74206989808387,53.95378191498757,1,83.85605208445573
59774.06590725303,11.632990426547543,70.96107656760417,0,102.6348346968264
38065.41337136286,15.914365673704129,67.08326363941487,1,87.73546140707865
67771.13480322389,14.84206305600053,71.50604317230759,0,102.16411181033203
